Build Timestamp (UTC)	Build	Job	Job URL	Build Trigger	Allow Job Failure	PR#	Branch	Commit	Commit Range	Commit Message	Sketch Filename	Board ID	IDE Version	Program Storage (bytes)	Dynamic Memory (bytes)	# Warnings	Allow Failure	Exit Status	# Board Issues	Board Issue	# Library Issues	Library Issue
2020-06-28 01:05:00	362	362.114	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702765700	push		false	master	754870bd2aff8752ba201163e8e887707442da9a	eb35ea9b9cb2...754870bd2aff	Fix compile errors on non-x7	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/SoftwareSerial/examples/SoftwareSerialExample/SoftwareSerialExample.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=4internal,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	3494	233	7	false	0	0		0	
2020-06-28 01:05:03	362	362.114	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702765700	push		false	master	754870bd2aff8752ba201163e8e887707442da9a	eb35ea9b9cb2...754870bd2aff	Fix compile errors on non-x7	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/SoftwareSerial/examples/TwoPortReceive/TwoPortReceive.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=4internal,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	3566	274	7	false	0	0		0	
2020-06-28 01:05:06	362	362.114	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702765700	push		false	master	754870bd2aff8752ba201163e8e887707442da9a	eb35ea9b9cb2...754870bd2aff	Fix compile errors on non-x7	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/strandtest/strandtest.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=4internal,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	394	9	2	false	0	0		0	
2020-06-28 01:05:08	362	362.114	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702765700	push		false	master	754870bd2aff8752ba201163e8e887707442da9a	eb35ea9b9cb2...754870bd2aff	Fix compile errors on non-x7	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/buttoncycler/buttoncycler.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=4internal,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	394	9	2	false	0	0		0	
2020-06-28 01:05:11	362	362.114	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702765700	push		false	master	754870bd2aff8752ba201163e8e887707442da9a	eb35ea9b9cb2...754870bd2aff	Fix compile errors on non-x7	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/RGBWstrandtest/RGBWstrandtest.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=4internal,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	394	9	2	false	0	0		0	
2020-06-28 01:05:13	362	362.114	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702765700	push		false	master	754870bd2aff8752ba201163e8e887707442da9a	eb35ea9b9cb2...754870bd2aff	Fix compile errors on non-x7	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/tinyNeoPixel/examples/simple/simple.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=4internal,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	394	9	2	false	0	0		0	
2020-06-28 01:05:16	362	362.114	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702765700	push		false	master	754870bd2aff8752ba201163e8e887707442da9a	eb35ea9b9cb2...754870bd2aff	Fix compile errors on non-x7	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/Servo/examples/Knob/Knob.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=4internal,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	2432	55	2	false	0	0		0	
2020-06-28 01:05:18	362	362.114	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702765700	push		false	master	754870bd2aff8752ba201163e8e887707442da9a	eb35ea9b9cb2...754870bd2aff	Fix compile errors on non-x7	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/Servo/examples/Sweep/Sweep.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=4internal,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	2380	52	2	false	0	0		0	
2020-06-28 01:05:21	362	362.114	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702765700	push		false	master	754870bd2aff8752ba201163e8e887707442da9a	eb35ea9b9cb2...754870bd2aff	Fix compile errors on non-x7	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/EEPROM/examples/eeprom_get/eeprom_get.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=4internal,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	3882	160	1	false	0	0		0	
2020-06-28 01:05:23	362	362.114	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/702765700	push		false	master	754870bd2aff8752ba201163e8e887707442da9a	eb35ea9b9cb2...754870bd2aff	Fix compile errors on non-x7	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/EEPROM/examples/eeprom_crc/eeprom_crc.ino	ATTinyCore:avr:attinyx41:LTO=disable,chip=841,clock=4internal,eesave=aenable,bod=1v8,neopixelport=portb,millis=enabled,bodact=disabled,bodpd=disabled,pinmapping=anew,wiremode=both	1.8.6	2352	202	2	false	0	0		0	
