Build Timestamp (UTC)	Build	Job	Job URL	Build Trigger	Allow Job Failure	PR#	Branch	Commit	Commit Range	Commit Message	Sketch Filename	Board ID	IDE Version	Program Storage (bytes)	Dynamic Memory (bytes)	# Warnings	Allow Failure	Exit Status	# Board Issues	Board Issue	# Library Issues	Library Issue
2019-05-22 21:06:02	69	69.51	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/535961217	push	false	false	master	cf1eb71a29b34df97570771adc056f671c8656fb	10cdba30d604...cf1eb71a29b3	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/EEPROM/examples/eeprom_update/eeprom_update.ino	ATTinyCore:avr:attinyx8:LTO=disable,chip=88,clock=1internal,eesave=disable,bod=1v8	1.6.7	720	13	1	false	0	0		0	
2019-05-22 21:06:06	69	69.51	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/535961217	push	false	false	master	cf1eb71a29b34df97570771adc056f671c8656fb	10cdba30d604...cf1eb71a29b3	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/EEPROM/examples/eeprom_crc/eeprom_crc.ino	ATTinyCore:avr:attinyx8:LTO=disable,chip=88,clock=1internal,eesave=disable,bod=1v8	1.6.7	2216	199	1	false	0	0		0	
2019-05-22 21:06:10	69	69.51	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/535961217	push	false	false	master	cf1eb71a29b34df97570771adc056f671c8656fb	10cdba30d604...cf1eb71a29b3	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/EEPROM/examples/eeprom_iteration/eeprom_iteration.ino	ATTinyCore:avr:attinyx8:LTO=disable,chip=88,clock=1internal,eesave=disable,bod=1v8	1.6.7	540	9	3	false	0	0		0	
2019-05-22 21:06:14	69	69.51	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/535961217	push	false	false	master	cf1eb71a29b34df97570771adc056f671c8656fb	10cdba30d604...cf1eb71a29b3	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/EEPROM/examples/eeprom_put/eeprom_put.ino	ATTinyCore:avr:attinyx8:LTO=disable,chip=88,clock=1internal,eesave=disable,bod=1v8	1.6.7	1894	229	0	false	0	0		0	
2019-05-22 21:06:18	69	69.51	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/535961217	push	false	false	master	cf1eb71a29b34df97570771adc056f671c8656fb	10cdba30d604...cf1eb71a29b3	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/EEPROM/examples/eeprom_clear/eeprom_clear.ino	ATTinyCore:avr:attinyx8:LTO=disable,chip=88,clock=1internal,eesave=disable,bod=1v8	1.6.7	818	9	1	false	0	0		0	
2019-05-22 21:06:23	69	69.51	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/535961217	push	false	false	master	cf1eb71a29b34df97570771adc056f671c8656fb	10cdba30d604...cf1eb71a29b3	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/EEPROM/examples/eeprom_read/eeprom_read.ino	ATTinyCore:avr:attinyx8:LTO=disable,chip=88,clock=1internal,eesave=disable,bod=1v8	1.6.7	2106	90	1	false	0	0		0	
2019-05-22 21:06:27	69	69.51	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/535961217	push	false	false	master	cf1eb71a29b34df97570771adc056f671c8656fb	10cdba30d604...cf1eb71a29b3	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/EEPROM/examples/eeprom_get/eeprom_get.ino	ATTinyCore:avr:attinyx8:LTO=disable,chip=88,clock=1internal,eesave=disable,bod=1v8	1.6.7	3592	145	0	false	0	0		0	
2019-05-22 21:06:31	69	69.51	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/535961217	push	false	false	master	cf1eb71a29b34df97570771adc056f671c8656fb	10cdba30d604...cf1eb71a29b3	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/EEPROM/examples/eeprom_write/eeprom_write.ino	ATTinyCore:avr:attinyx8:LTO=disable,chip=88,clock=1internal,eesave=disable,bod=1v8	1.6.7	672	13	1	false	0	0		0	
2019-05-22 21:06:36	69	69.51	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/535961217	push	false	false	master	cf1eb71a29b34df97570771adc056f671c8656fb	10cdba30d604...cf1eb71a29b3	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/SoftwareSerial/examples/TwoPortReceive/TwoPortReceive.ino	ATTinyCore:avr:attinyx8:LTO=disable,chip=88,clock=1internal,eesave=disable,bod=1v8	1.6.7	3530	271	6	false	0	0		0	
2019-05-22 21:06:40	69	69.51	https://travis-ci.org/SpenceKonde/ATTinyCore/jobs/535961217	push	false	false	master	cf1eb71a29b34df97570771adc056f671c8656fb	10cdba30d604...cf1eb71a29b3	trailing whitespace	/home/travis/Arduino/hardware/ATTinyCore/avr/libraries/SoftwareSerial/examples/SoftwareSerialExample/SoftwareSerialExample.ino	ATTinyCore:avr:attinyx8:LTO=disable,chip=88,clock=1internal,eesave=disable,bod=1v8	1.6.7	3458	230	6	false	0	0		0	
